price_total,max_guests,num_bedrooms,distance_city_center,distance_metro,attraction_index_norm,restaurant_index_norm,proximity_index,room_type_Private room,room_type_Shared room,city_Athens,city_Barcelona,city_Berlin,city_Budapest,city_Lisbon,city_London,city_Paris,city_Rome,city_Vienna,district_Berlin,district_Budapest,district_Citta metropolitana di Roma Capitale,district_Departement de Seine-Saint-Denis,district_Departement des Hauts-de-Seine,district_Departement du Val-de-Marne,district_Gemeente Amsterdam,district_Gemeente Diemen,district_Gemeente Ouder-Amstel,district_Greater London,district_Lisbon,district_Loures,district_Nomarchia Athinas,district_Oeiras,district_Other,district_Paris,district_Politischer Bezirk Modling,district_Politischer Bezirk Wien-Umgebung,district_Provincia de Barcelona,district_Rome,district_Wien Stadt,day_type_weekend
394.7776479159885,4.0,2,5.902076232094142,1.9405543232877949,4.170242209526723,6.811813353003518,0.2322624228682781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234.3063403590764,2.0,1,7.01790675436861,0.2182564429090288,3.645914206022929,6.055174334918764,0.5107891434535393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223.31043761915888,2.0,1,3.4008968845053844,1.512648825694328,5.9524746867625735,9.795673560180369,0.3285032123377832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
293.1378572935613,2.0,1,3.403098485949505,0.7077232272113942,8.452364361939848,14.02266466089872,0.4277459767792317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762.3769718499972,2.0,1,3.0030686360809,1.6344634192292808,7.772588181743821,13.197540005219029,0.3403753494446815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178.74229815873758,2.0,1,3.571400786708212,2.6197486990397936,6.293850960565013,10.569384309190506,0.2680925893795836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.29163299095373,2.0,1,4.6654114118221015,2.977480240083396,4.466141761848714,7.380898764986614,0.221786156635766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
479.21296340397447,2.0,0,4.157070172595494,0.1012318191726814,6.293081122525591,10.555224197648831,0.649284681532067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433.2255560032186,2.0,1,3.7813310591990335,0.9202137108935404,7.315316539249688,12.099339232389909,0.3747363685022845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232.3840303365395,4.0,1,5.0392331758922175,1.7304866027390526,4.156383119846035,6.8032095342178165,0.2608710815253036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125.50614244770463,2.0,1,3.5992221200932195,2.460046063839885,6.110523802100384,10.004132879612106,0.272113879980759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641.3154150709557,2.0,1,1.4993631412343562,0.2314822152442006,17.020117323006783,27.555858700402148,0.7602376566576057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.27297752058882,2.0,0,3.716679326293173,1.5569628923100989,5.488945975284469,9.03711130812138,0.3118534991102801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598.4873528176363,2.0,1,0.6539669819722009,0.3510826980086694,21.209255701432543,45.983189601129325,0.9590953297667382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703.0053953751133,4.0,1,1.8831520950903005,0.7067286569629585,16.276657289970295,27.684894557295063,0.5423346428620379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
